CD_CLIENTE,INADIMPLENTE,NM_MUN,SG_UF,SCORE,TEM_AUXILIO,TEM_BOLSAFAMILIA,NM_REGIAO,CD_UF,CD_MUN,PF_CNT,PF_VOL,PF_ITS,PF_TPR,PF_GRV,PF_MRC,PF_TDC,PF_FRQ,PF_VLR,PF_REC,PF_ETB,PF_MOD01,PF_MOD02,PF_MOD03,PF_MOD04,Bancarizado,OCUPACAO,IDADE,CD_MESO
6482,0,DIADEMA,SP,179,1,0,SUDESTE,35,3513801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,3513
6483,0,PAULINIA,SP,538,0,0,SUDESTE,35,3536505,1.03,51.75,0,0,10.09,97.95,12.92,101,78.57,10.97,101,0,0,0,101,1,3,36,3536
6484,0,SAO PAULO,SP,415,1,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36,3550
6485,0,SAO PAULO,SP,913,0,0,SUDESTE,35,3550308,1,99.42,86.26,0,1,0,51,1,0,30.13,85.83,0,0,101,101,1,3,36,3550
6486,0,SAO JOSE DO RIO PRETO,SP,550,1,0,SUDESTE,35,3549805,1,21.83,0,22.65,24.81,1,2.8,101,62.13,38.99,69.23,0,101,0,101,1,3,35,3549
6487,0,SAO GONCALO,RJ,913,0,0,SUDESTE,33,3304904,7.04,76.81,0,0,1,0,51,76,1,10.97,1,0,0,0,101,1,3,75,3304
6488,0,ARAGUARI,MG,464,1,0,SUDESTE,31,3103504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,3103
6489,1,SAO PAULO,SP,639,1,0,SUDESTE,35,3550308,1,68.22,53.73,95.68,4.7,97.95,12.92,101,91.33,61.44,54.37,0,101,101,101,1,3,34,3550
6490,0,ALAGOINHAS,BA,608,1,0,NORDESTE,29,2900702,101,1,0,35.52,45.12,1,1,101,101,84.37,1,0,101,0,59.33,1,2,57,2900
6491,0,ITAI,SP,747,0,0,SUDESTE,35,3521804,1,101,0,0,1,0,51,1,0,38.99,100.8,0,0,0,101,1,2,35,3521
6492,0,ITAPECERICA DA SERRA,SP,341,0,0,SUDESTE,35,3522208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,3522
6493,0,SAO BERNARDO DO CAMPO,SP,553,0,1,SUDESTE,35,3548708,65.59,4.58,0,0,1,0,51,92.67,1,30.13,100.8,0,0,0,101,1,2,35,3548
6494,1,SAO PAULO,SP,482,1,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,34,3550
6495,0,SAO PAULO,SP,885,0,0,SUDESTE,35,3550308,6.38,100.4,41.67,0,1,0,51,1,0,10.97,1,0,17.67,76,101,1,3,34,3550
6496,1,CAMPINAS,SP,786,0,0,SUDESTE,35,3509502,1,101,0,8.98,9,1,96.26,101,77.95,47.21,88.01,0,101,0,101,1,3,36,3509
6497,0,BURI,SP,786,1,0,SUDESTE,35,3508009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,3508
6498,0,PIRACICABA,SP,468,1,1,SUDESTE,35,3538709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,3538
6499,0,SAO PAULO,SP,923,0,0,SUDESTE,35,3550308,1,101,0,3,1,0,89.08,92.67,1,77.16,1,0,101,0,101,1,3,34,3550
6500,0,SAO PAULO,SP,538,1,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,3550
6501,0,NORTELANDIA,MT,731,0,0,CENTRO-OESTE,51,5106000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.33,0,2,57,5106
6502,0,SAO PAULO,SP,241,1,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33,3550
6503,0,SAO PAULO,SP,393,1,0,SUDESTE,35,3550308,101,1,0,0,1,0,51,34.33,0,0,101,0,0,0,101,1,3,28,3550
6504,0,SAO PAULO,SP,858,0,0,SUDESTE,35,3550308,1,100.4,61.29,10.97,4.03,100.2,74.11,101,96.6,54.7,64.51,0,101,101,101,1,3,33,3550
6505,0,TABOAO DA SERRA,SP,415,0,0,SUDESTE,35,3552809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,30,3552
6506,0,PELOTAS,RS,652,1,0,SUL,43,4314407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,4314
6507,1,GARCA,SP,413,1,0,SUDESTE,35,3516705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,32,3516
6508,0,SANTANA DE PARNAIBA,SP,711,0,0,SUDESTE,35,3547304,1,89.46,0,0,1,0,12.92,101,1,10.97,1,0,0,0,101,1,3,36,3547
6509,0,SAO PAULO,SP,351,0,0,SUDESTE,35,3550308,6.61,26.18,101,8.98,1,0,51,1,0,54.7,1,0,9.33,101,0,1,2,34,3550
6510,1,SAO PAULO,SP,317,1,1,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,3550
6511,1,PRAIA GRANDE,SP,487,0,0,SUDESTE,35,3541000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,3541
6512,0,UNIAO DA VITORIA,PR,419,0,0,SUL,41,4128203,64.94,6.51,0,74.52,4.35,1,12.92,101,1,99.66,31.01,0,101,0,101,1,3,66,4128
6513,1,SAO PAULO,SP,606,0,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,3550
6514,0,MOGI MIRIM,SP,93,0,0,SUDESTE,35,3530805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,3530
6515,0,PALMAS,TO,688,0,0,NORTE,17,1721000,1,1,0,84.37,19.18,1,51,101,91.28,10.97,1,0,101,0,0,1,3,57,1721
6516,0,ITAPEVI,SP,917,0,0,SUDESTE,35,3522505,42.7,1,0,0,1,0,51,1,0,10.97,101,0,0,101,92.67,1,3,37,3522
6517,0,SAO PAULO,SP,909,1,0,SUDESTE,35,3550308,1,67.77,0,0,1,0,51,1,0,20.74,98.68,0,92.67,0,101,1,1,36,3550
6518,0,ITUVERAVA,SP,510,1,0,SUDESTE,35,3524105,101,1,0,31.95,51,1,1.67,101,98.87,20.74,1,0,101,0,17.67,1,3,34,3524
6519,0,GUARULHOS,SP,923,0,0,SUDESTE,35,3518800,1.33,85.48,4.48,31.95,1,0,51,1,0,30.13,1,0,101,101,101,1,3,36,3518
6520,1,SAO BERNARDO DO CAMPO,SP,256,1,0,SUDESTE,35,3548708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,3548
6521,0,BELFORD ROXO,RJ,658,0,0,SUDESTE,33,3300456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,3300
6522,0,SAO PAULO,SP,926,0,0,SUDESTE,35,3550308,1,101,0,96.79,1,1,51,101,0,54.7,101,0,42.67,26,101,1,3,30,3550
6523,1,CRAVINHOS,SP,109,1,0,SUDESTE,35,3513108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,3513
6524,0,ITAQUAQUECETUBA,SP,404,1,0,SUDESTE,35,3523107,1,86.04,0,0,21,1,27.89,101,62.27,10.97,101,0,26,0,101,1,3,35,3523
6525,1,PAULICEIA,SP,275,1,0,SUDESTE,35,3536406,101,0,1,37.27,101,1,1.67,101,100.2,20.74,1,0,101,34.33,34.33,1,3,34,3536
6526,1,PAULICEIA,SP,275,1,0,SUDESTE,35,3536406,101,0,1,37.27,101,1,1.67,101,100.2,20.74,1,0,101,34.33,34.33,1,3,34,3536
6527,1,GUARULHOS,SP,495,0,0,SUDESTE,35,3518800,96.92,0,0,58.84,101,1,27.89,42.67,91.78,47.21,101,0,26,0,42.67,1,3,40,3518
6528,0,PETROPOLIS,RJ,841,0,0,SUDESTE,33,3303906,1,82.24,0,0,1,0,74.11,92.67,17.43,30.13,1,0,0,101,101,1,1,66,3303
6529,0,SAO PAULO,SP,722,1,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,3550
6530,1,SAO PAULO,SP,285,1,1,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,3550
6531,0,PAULINIA,SP,690,1,0,SUDESTE,35,3536505,46.82,1,1,0,1,0,74.11,51,3.69,0,101,0,51,17.67,0,1,3,34,3536
6532,0,ITAPETININGA,SP,196,1,0,SUDESTE,35,3522307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,3522
6533,0,OSASCO,SP,807,1,0,SUDESTE,35,3534401,1.34,96.64,0,96.79,1,0,51,1,0,38.99,1,0,101,101,101,1,3,33,3534
6534,0,SAO PAULO,SP,0,0,0,SUDESTE,35,3550308,1,94.89,0,6.99,1,0,51,34.33,0,47.21,1,0,101,0,101,1,3,34,3550
6535,0,MONTENEGRO,RS,694,0,0,SUL,43,4312401,41.76,9.73,31.87,0,1,0,51,92.67,1,10.97,1,0,0,76,101,1,3,54,4312
6536,0,SAO PAULO,SP,404,1,0,SUDESTE,35,3550308,11.95,12.99,0,28.29,1,2,27.89,51,8.15,54.7,1,0,26,0,51,1,3,28,3550
6537,0,DIADEMA,SP,771,0,0,SUDESTE,35,3513801,1,17.23,58.12,96.79,11.53,1,5.74,101,89.09,30.13,1,0,101,101,101,1,2,32,3513
6538,1,SAO VICENTE,SP,186,1,0,SUDESTE,35,3551009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,3551
6539,0,SAO PAULO,SP,292,0,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,3550
6540,0,SAO PAULO,SP,154,1,0,SUDESTE,35,3550308,84.6,2.58,0,0,1,0,74.11,17.67,1,30.13,101,0,0,0,101,1,3,32,3550
6541,1,BADY BASSITT,SP,381,1,0,SUDESTE,35,3504602,0,0,0,0,0,0,0,0,0,10.97,1,0,0,0,101,1,3,35,3504
6542,0,SAO PAULO,SP,623,1,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,3550
6543,0,SALVADOR,BA,760,0,0,NORDESTE,29,2927408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,58,2927
6544,0,PARIPUEIRA,AL,917,0,0,NORDESTE,27,2706448,1,31.4,0,0,1,0,51,34.33,0,38.99,1,0,0,0,101,1,3,59,2706
6545,1,CURITIBA,PR,694,0,0,SUL,41,4106902,1,65.95,0,38.99,1,0,51,17.67,0,10.97,1,0,101,0,17.67,1,2,62,4106
6546,0,SAO PAULO,SP,739,0,0,SUDESTE,35,3550308,1,50.55,0,0,1,0,74.11,76,78.96,10.97,1,0,0,0,101,1,2,34,3550
6547,0,RIO BRANCO,AC,512,0,0,NORTE,12,1200401,35.79,18.9,20.03,86.11,3.33,1,51,101,0,54.7,1,0,101,101,101,1,3,52,1200
6548,0,SAO VICENTE,SP,472,1,0,SUDESTE,35,3551009,1,95.91,101,12.94,1,101,51,101,1,95.68,80.44,0,42.67,84.33,101,1,1,22,3551
6549,0,PORTO VELHO,RO,809,0,0,NORTE,11,1100205,52.79,2.39,1,0,1,0,51,1,0,20.74,1,0,0,1,101,1,3,50,1100
6550,0,ARACARIGUAMA,SP,158,0,0,SUDESTE,35,3502754,101,1,0,0,1,0,51,1,0,0,101,0,0,0,67.67,1,3,35,3502
6551,1,GUARULHOS,SP,394,1,0,SUDESTE,35,3518800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,3518
6552,0,FORTALEZA,CE,671,0,0,NORDESTE,23,2304400,1,95.26,0,51.8,3.86,1,74.11,101,77.68,47.21,94.11,0,101,0,101,1,2,67,2304
6553,0,SAO PAULO,SP,591,1,0,SUDESTE,35,3550308,1,85.03,0,0,39.89,34.39,51,101,101,10.97,1,0,59.33,0,101,1,3,33,3550
6554,1,ATIBAIA,SP,389,1,0,SUDESTE,35,3504107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,41,3504
6555,1,SAO PAULO,SP,353,1,1,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,3550
6556,0,SAO PAULO,SP,618,0,0,SUDESTE,35,3550308,19.88,47.18,0,0,1,0,51,1,0,10.97,1,0,0,0,101,1,3,36,3550
6557,0,FEIRA DE SANTANA,BA,817,0,0,NORDESTE,29,2910800,53.25,40.69,0,12.94,1,0,74.11,92.67,3.25,77.16,81.93,0,101,0,101,1,3,62,2910
6558,0,NOVA IGUACU,RJ,423,0,0,SUDESTE,33,3303500,49.24,7.2,0,80.32,2.82,1,51,101,0,77.16,54.37,0,101,0,101,1,3,72,3303
6559,0,RIO DE JANEIRO,RJ,843,0,0,SUDESTE,33,3304557,1,93.47,1.72,83.75,9.18,1,1.01,101,88.25,95.68,1,0,101,101,101,1,1,72,3304
6560,1,CAMPINAS,SP,417,0,0,SUDESTE,35,3509502,101,1,0,22.65,69.42,1,1,101,101,72.63,1,0,101,0,101,1,3,37,3509
6561,0,PRAIA GRANDE,SP,807,0,0,SUDESTE,35,3541000,1,101,1.44,0,1,0,12.92,101,101,20.74,1,0,0,101,101,1,3,33,3541
6562,0,SAO PAULO,SP,487,1,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35,3550
6563,1,ITABUNA,BA,461,1,0,NORDESTE,29,2914802,101,1,0,0,0,0,51,1,0,0,1,0,0,0,17.67,1,1,61,2914
6564,1,SUZANO,SP,374,0,0,SUDESTE,35,3552502,1.23,4.97,23.96,38.99,31.43,1,1.25,101,87.93,61.44,1,0,101,101,0,1,3,36,3552
6565,0,VIAMAO,RS,300,0,1,SUL,43,4323002,1.06,1,0,30.13,9.33,1,5.74,101,97.5,67.4,88.24,0,51,0,101,1,3,68,4323
6566,0,PARNAIBA,PI,542,1,0,NORDESTE,22,2207702,29.38,11.53,0,0,1,0,51,1,0,20.74,1,0,0,0,51,1,1,52,2207
6567,0,SAO PAULO,SP,389,1,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,34,3550
6568,0,ITAQUAQUECETUBA,SP,871,0,0,SUDESTE,35,3523107,1.01,53.49,0,93.17,4.13,1,27.89,101,27.89,61.44,85.83,0,101,0,101,1,3,36,3523
6569,0,SAO PAULO,SP,561,1,0,SUDESTE,35,3550308,6.2,38.44,59.56,22.65,1,0,51,1,0,38.99,1,0,42.67,76,0,1,3,35,3550
6570,1,SERRANA,SP,182,1,1,SUDESTE,35,3551504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,3551
6571,1,SAO PAULO,SP,521,0,0,SUDESTE,35,3550308,101,0,0,16.86,101,1,1.09,101,99.4,10.97,1,0,101,0,0,1,2,37,3550
6572,0,SAO PAULO,SP,427,1,1,SUDESTE,35,3550308,75.97,4.34,0,0,1,0,12.92,42.67,5.61,20.74,101,0,0,0,42.67,1,3,33,3550
6573,0,MIRACATU,SP,809,0,0,SUDESTE,35,3529906,1.09,86.66,71.58,28.29,1,0,51,17.67,0,54.7,1,0,101,101,101,1,3,34,3529
6574,0,SUMARE,SP,510,0,0,SUDESTE,35,3552403,1.18,69.98,1.19,0,1,0,51,92.67,1,20.74,100.8,0,0,101,101,1,3,33,3552
6575,0,SAO PAULO,SP,801,0,0,SUDESTE,35,3550308,86.47,1,1,0,1,0,51,1,0,0,100.9,0,59.33,1,92.67,1,3,31,3550
6576,0,OSVALDO CRUZ,SP,548,0,0,SUDESTE,35,3534609,3.42,66.48,101,95.88,1,0,51,34.33,0,38.99,1,0,101,101,101,1,3,33,3534
6577,0,CAMPO LIMPO PAULISTA,SP,748,1,0,SUDESTE,35,3509601,1.1,63.4,0,0,1,0,51,17.67,0,38.99,1,0,0,0,101,1,3,36,3509
6578,1,OSASCO,SP,451,1,1,SUDESTE,35,3534401,3.8,25.73,0,0,1,0,74.11,59.33,3.9,38.99,101,0,0,0,84.33,0,3,26,3534
6579,0,VITORIA,ES,779,0,0,SUDESTE,32,3205309,1,101,0,44.01,6.56,1,27.89,101,89.47,38.99,1,0,101,0,101,1,1,66,3205
6580,0,SAO PAULO,SP,603,1,0,SUDESTE,35,3550308,101,1,0,0,0,0,51,17.67,0,0,1,0,1,0,0,0,3,33,3550
6581,0,SAO PAULO,SP,862,0,0,SUDESTE,35,3550308,1,94.51,0,0,1,0,74.11,92.67,37.89,30.13,1,0,0,101,101,1,3,35,3550
6582,1,GUARULHOS,SP,245,1,1,SUDESTE,35,3518800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,3518
6583,0,PITANGUEIRAS,SP,419,0,0,SUDESTE,35,3539509,1,94.15,14.41,94.02,44.75,1,1.25,101,83.17,72.63,90.38,0,101,101,42.67,1,3,34,3539
6584,0,SAO PAULO,SP,512,0,0,SUDESTE,35,3550308,89.82,1.82,0,0,1,0,51,1,0,10.97,1,0,0,0,67.67,1,3,33,3550
6585,1,SAO CARLOS,SP,196,0,0,SUDESTE,35,3548906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,3548
6586,0,NATAL,RN,885,0,0,NORDESTE,24,2408102,1,101,0,16.86,1,0,51,1,0,20.74,1,0,101,0,101,1,3,56,2408
6587,1,SAO PAULO,SP,694,0,1,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33,3550
6588,0,FORTALEZA,CE,758,0,0,NORDESTE,23,2304400,1,96.32,0,0,1,0,51,1,0,30.13,1,0,0,0,101,1,3,52,2304
6589,0,PARAIBA DO SUL,RJ,595,0,0,SUDESTE,33,3303708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,3303
6590,0,SAPIRANGA,RS,377,0,0,SUL,43,4319901,99.71,5.97,0,38.99,1,0,51,1,0,30.13,1,0,101,0,101,1,1,80,4319
6591,0,SAO PAULO,SP,572,0,0,SUDESTE,35,3550308,68.23,1,0,0,1,0,51,1,0,0,101,0,0,0,92.67,1,2,35,3550
6592,0,BRASILIA,DF,735,1,0,CENTRO-OESTE,53,5300108,21.15,7.07,1,0,21,1,5.74,92.67,26.15,0,101,84.33,0,59.33,0,1,1,58,5300
6593,0,DIADEMA,SP,260,0,0,SUDESTE,35,3513801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,3513
6594,0,BIRIGUI,SP,635,1,0,SUDESTE,35,3506508,28.97,57.16,0,0,1,0,51,76,0,47.21,85.83,0,0,0,101,1,3,21,3506
6595,0,BARUERI,SP,247,0,0,SUDESTE,35,3505708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,3505
6596,1,DIADEMA,SP,682,0,0,SUDESTE,35,3513801,22.43,57.08,0,0,1,0,51,1,0,47.21,1,0,26,0,101,1,3,31,3513
6597,1,SAO PAULO,SP,686,1,0,SUDESTE,35,3550308,41.35,16.2,0,0,1,0,51,1,0,10.97,1,0,0,0,101,1,2,37,3550
6598,0,SAO PAULO,SP,332,0,1,SUDESTE,35,3550308,1,87.67,21.3,5,1,0,99.2,92.67,98.84,91.51,71.29,0,101,67.67,101,1,3,32,3550
6599,0,SAO PAULO,SP,525,0,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,3550
6600,0,BARRETOS,SP,835,1,0,SUDESTE,35,3505500,1,96.04,3.25,63.91,1,0,51,51,0,61.44,81.45,0,26,101,101,1,3,34,3505
6601,1,EMBU DAS ARTES,SP,305,0,0,SUDESTE,35,3515004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,3515
6602,0,RIO DE JANEIRO,RJ,722,0,0,SUDESTE,33,3304557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,3304
6603,0,PONTA PORA,MS,849,0,0,CENTRO-OESTE,50,5006606,0,0,100.8,0,0,0,0,0,0,0,101,0,0,76,0,1,3,63,5006
6604,0,ESTRELA,RS,580,0,0,SUL,43,4307807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,4307
6605,0,FORTALEZA,CE,743,0,0,NORDESTE,23,2304400,1.36,1,0,67.4,54.03,1,1,101,100.9,95.68,1,0,101,0,0,1,2,55,2304
6606,0,IBITINGA,SP,608,0,0,SUDESTE,35,3519600,0,0,0,3,0,0,0,0,0,91.51,1,0,67.67,0,0,1,3,34,3519
6607,0,SUZANO,SP,898,0,0,SUDESTE,35,3552502,1,74.91,0,96.79,4.13,1,51,101,0,72.63,90.46,0,101,101,42.67,1,3,35,3552
6608,0,ITAPURA,SP,803,0,0,SUDESTE,35,3523008,1.75,16.13,0,0,1,0,51,1,0,20.74,1,0,0,0,101,1,2,32,3523
6609,0,SAO PAULO,SP,737,0,0,SUDESTE,35,3550308,1.28,83.63,97.79,28.29,5.35,1,51,101,1,47.21,1,0,101,101,0,1,3,34,3550
6610,0,VALPARAISO DE GOIAS,GO,915,0,0,CENTRO-OESTE,52,5221858,1,99.13,0,0,2.61,1,51,101,0,47.21,45.32,92.67,59.33,101,101,1,3,55,5221
6611,0,SAO PAULO,SP,661,0,0,SUDESTE,35,3550308,1,100.4,0,0,4.03,97.95,5.74,101,64.01,47.21,1,0,0,0,101,1,3,37,3550
6612,0,SOROCABA,SP,767,1,0,SUDESTE,35,3552205,1.05,84.61,0,3,16.38,89.29,12.92,101,83.18,10.97,1,0,101,0,51,1,2,33,3552
6613,0,PIRACICABA,SP,923,0,0,SUDESTE,35,3538709,1,91.76,83.39,37.27,1,0,12.92,92.67,1,47.21,1,0,101,101,101,1,3,32,3538
6614,0,GOIANIA,GO,896,0,0,CENTRO-OESTE,52,5208707,1.43,15.91,0,0,1,0,51,1,0,10.97,1,0,0,0,101,1,3,58,5208
6615,1,ITAPECERICA DA SERRA,SP,181,1,1,SUDESTE,35,3522208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,3522
6616,0,SAO PAULO,SP,875,0,0,SUDESTE,35,3550308,1,99.78,1,0,1,0,51,1,0,10.97,1,0,0,51,101,1,2,33,3550
6617,0,ARACATUBA,SP,631,1,0,SUDESTE,35,3502804,1.03,43.23,0,0,1,0,51,1,0,10.97,1,0,0,0,101,1,3,31,3502
6618,0,SAO PAULO,SP,118,1,1,SUDESTE,35,3550308,101,1,8.21,0,0,1,51,101,0,0,101,0,1,42.67,0,1,2,30,3550
6619,1,CARAPICUIBA,SP,720,1,0,SUDESTE,35,3510609,1.31,10.81,0,0,1,0,51,1,0,10.97,1,0,0,0,101,1,2,42,3510
6620,1,SAO PAULO,SP,834,0,0,SUDESTE,35,3550308,1,100.3,0,0,1,0,74.11,59.33,0,20.74,1,0,0,101,101,1,3,33,3550
6621,0,OSASCO,SP,393,0,0,SUDESTE,35,3534401,2.58,24.53,0,8.98,1,1,51,101,1,84.37,98.8,0,26,101,101,1,3,33,3534
6622,1,TATUI,SP,243,0,0,SUDESTE,35,3554003,85.15,3.32,0,0,1,0,51,1,0,38.99,101,0,0,0,26,1,2,33,3554
6623,1,SAO PAULO,SP,843,0,0,SUDESTE,35,3550308,1.01,64.46,9.52,0,1,0,51,1,0,38.99,1,0,0,101,26,1,3,31,3550
6624,1,CARAPICUIBA,SP,695,0,0,SUDESTE,35,3510609,1.19,78.07,101,31.95,3.78,97.95,27.89,101,56.47,84.37,87.2,0,59.33,101,101,1,2,32,3510
6625,0,CARAPICUIBA,SP,714,0,0,SUDESTE,35,3510609,12.99,36.7,0,0,1,0,51,1,0,10.97,1,0,0,0,101,1,2,31,3510
6626,1,CANOAS,RS,589,0,0,SUL,43,4304606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,68,4304
6627,1,SAO PAULO,SP,319,1,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,3550
6628,0,SANTA CRUZ DO RIO PARDO,SP,266,0,0,SUDESTE,35,3546405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,3546
6629,1,DIADEMA,SP,120,1,1,SUDESTE,35,3513801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,3513
6630,0,SAO PAULO,SP,569,1,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,57,3550
6631,1,DOURADOS,MS,597,0,0,CENTRO-OESTE,50,5003702,64.94,23.21,0,72.63,13.5,1,2.8,26,1,93.17,100.8,0,101,0,101,1,1,56,5003
6632,0,RECIFE,PE,701,1,0,NORDESTE,26,2611606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,59,2611
6633,0,SAO BERNARDO DO CAMPO,SP,807,0,0,SUDESTE,35,3548708,3.43,26.66,0,48.77,3.94,1,51,101,0,30.13,1,0,101,0,101,1,3,34,3548
6634,1,PRAIA GRANDE,SP,133,1,1,SUDESTE,35,3541000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,3541
6635,0,RECIFE,PE,890,0,0,NORDESTE,26,2611606,1,41.18,1.44,0,1,0,51,1,0,10.97,101,0,0,76,101,1,1,65,2611
6636,0,SAO PAULO,SP,853,0,0,SUDESTE,35,3550308,1,93.56,88.81,87.17,6.13,1,2.8,101,1,77.16,94.11,0,101,101,101,1,3,32,3550
6637,0,CAMPINA GRANDE,PB,773,0,0,NORDESTE,25,2504009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,70,2504
6638,1,MAUA,SP,143,1,1,SUDESTE,35,3529401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,3529
6639,0,SAO PAULO,SP,544,0,0,SUDESTE,35,3550308,1,54.18,0,50.3,28.08,1,1.03,101,66.37,47.21,47.21,0,101,0,0,1,3,33,3550
6640,0,SAO CAETANO DO SUL,SP,798,0,0,SUDESTE,35,3548807,1,94.13,0,0,1,0,74.11,92.67,1,20.74,1,0,0,101,101,1,3,32,3548
6641,0,AMERICANA,SP,586,1,0,SUDESTE,35,3501608,1,93.32,84.21,38.99,1,0,100.9,101,100.9,20.74,1,0,101,101,34.33,1,3,33,3501
6642,1,AVARE,SP,116,1,0,SUDESTE,35,3504503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,3504
6643,0,SAO PAULO,SP,807,0,0,SUDESTE,35,3550308,8.21,1,7.63,0,51,1,2.8,67.67,99.43,10.97,101,59.33,0,92.67,101,1,3,34,3550
6644,0,SAO JOSE DO RIO PRETO,SP,906,0,0,SUDESTE,35,3549805,1.42,84.7,0,92.86,1,0,96.26,76,36.76,54.7,35.27,0,101,0,101,1,2,74,3549
6645,0,SAO PAULO,SP,578,0,0,SUDESTE,35,3550308,1,90.93,3.71,0,1,0,74.11,92.67,100.8,20.74,1,0,0,101,101,1,3,30,3550
6646,0,SANTOS,SP,817,0,0,SUDESTE,35,3548500,1,99.81,84.01,35.52,5.17,1,12.92,101,1,38.99,1,0,101,101,101,1,3,34,3548
6647,0,SAO PAULO,SP,302,0,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,3550
6648,1,SAO PAULO,SP,847,0,0,SUDESTE,35,3550308,1,13.47,0,0,1,0,51,1,0,10.97,1,0,0,0,101,1,1,60,3550
6649,0,GUARUJA,SP,671,0,0,SUDESTE,35,3518701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,3518
6650,0,CAMBE,PR,707,1,0,SUL,41,4103701,3.62,13.25,0,0,1,0,51,9.33,0,10.97,1,0,0,0,101,1,2,35,4103
